student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation,moyenne,admis,mention
GMC0001105,2022-06-21,Koné Cheick,Côte d'ivoire,66.2,36,66,67,9,16,66.2,66.62,66,67,9,36,56,36,48.99360000000001,Non,refusée
GMC0001106,2022-06-24,Ben Larbi Mohamed,Tunisie,62.66,76,63,24,40,61,62.66,24.16,63,24,40,76,73,76,51.1612,Oui,passable
GMC0001107,2022-06-24,Diatta Oumar,Sénégal,90.77,64,91,61,16,93,90.77,61.48,91,61,16,64,55,64,64.6302,Oui,assez bien
GMC0001108,2022-06-21,Kouamé Yao,Côte d'ivoire,100.0,89,100,60,91,14,100.0,59.78,100,60,91,89,76,89,81.3114,Oui,très bien
GMC0001109,2022-06-20,Songo Tchuisseu,Cameroun,40.84,19,41,58,81,51,40.84,57.99,41,58,81,19,21,19,47.7558,Non,refusée
GMC0001110,2022-06-20,Cisse Cheick,Côte d'ivoire,51.7,62,52,48,45,100,51.7,48.5,52,48,45,62,91,62,54.52,Oui,passable
GMC0001111,2022-06-21,Ghannouchi Rached,Tunisie,42.86,39,43,86,49,76,42.86,86.31,43,86,49,39,75,39,57.2042,Oui,passable
GMC0001112,2022-06-21,Diedhiou Anta,Sénégal,56.25,53,56,93,67,48,56.25,93.42,56,93,67,53,54,53,67.2816,Oui,assez bien
GMC0001113,2022-06-23,Diarra Mamadou,Côte d'ivoire,39.89,86,40,1,49,73,39.89,1.0,40,1,49,86,12,86,40.5506,Non,refusée
GMC0001114,2022-06-20,Ntoumba Mbarga,Cameroun,25.08,92,25,6,37,100,25.08,6.47,25,6,37,92,34,92,38.3208,Non,refusée
GMC0001115,2022-06-21,Diop Ndongo,Sénégal,29.74,39,30,8,89,90,29.74,7.61,30,8,89,39,57,39,37.991400000000006,Non,refusée
GMC0001116,2022-06-20,Ben Zayed Mohamed,Tunisie,32.24,94,32,67,64,55,32.24,66.56,32,67,64,94,66,94,61.0124,Oui,assez bien
GMC0001117,2022-06-23,Kodjo Akouvi,Bénin,28.69,66,29,36,58,51,28.69,35.73,29,36,58,66,62,66,44.541000000000004,Non,refusée
GMC0001118,2022-06-22,Djoko Foe,Cameroun,100.0,23,100,72,27,63,100.0,72.19,100,72,27,23,69,23,63.0182,Oui,assez bien
GMC0001119,2022-06-23,Fouda Tchouassi,Cameroun,50.77,68,51,26,76,75,50.77,25.67,51,26,76,68,27,68,51.8894,Oui,passable
GMC0001120,2022-06-22,Ouegnin Yayra,Bénin,27.36,72,27,5,46,54,27.36,4.96,27,5,46,72,89,72,35.3192,Non,refusée
GMC0001121,2022-06-21,Karoui Nabil,Tunisie,47.7,1,48,85,58,58,47.7,85.1,48,85,58,1,35,1,50.667,Oui,passable
GMC0001122,2022-06-24,Agbodjan Gbènè,Bénin,14.71,21,15,20,82,49,14.71,20.04,15,20,82,21,6,21,29.483599999999996,Non,refusée
GMC0001123,2022-06-23,Ben Youssef Mohamed,Tunisie,43.02,10,43,44,35,100,43.02,44.01,43,44,35,10,22,10,37.2736,Non,refusée
GMC0001124,2022-06-22,Tokpanou Kossi,Bénin,71.47,85,71,91,44,75,71.47,91.38,71,91,44,85,77,85,75.5412,Oui,bien
GMC0001125,2022-06-23,Kouki Chokri,Tunisie,74.74,69,75,53,54,76,74.74,52.61,75,53,54,69,87,69,64.56139999999999,Oui,assez bien
GMC0001126,2022-06-21,Coulibaly Mamadou,Côte d'ivoire,44.51,79,45,82,86,49,44.51,82.34,45,82,86,79,53,79,69.0776,Oui,assez bien
GMC0001127,2022-06-22,Diakhaté Mamadou,Sénégal,57.22,38,57,22,87,32,57.22,22.14,57,22,87,38,34,38,46.82,Non,refusée
GMC0001128,2022-06-22,Gaye Cheikh,Sénégal,89.16,82,89,63,38,11,89.16,62.82,89,63,38,82,14,82,67.63,Oui,assez bien
GMC0001129,2022-06-22,Agbahoui Gbènè,Bénin,100.0,97,100,53,35,56,100.0,53.27,100,53,35,97,65,97,73.4986,Oui,bien
GMC0001130,2022-06-21,Kpadonou Yayra,Bénin,17.83,72,18,58,42,54,17.83,57.9,18,58,42,72,21,72,45.3802,Non,refusée
GMC0001131,2022-06-22,Tientcheu N'Gog,Cameroun,79.46,64,79,56,100,90,79.46,55.74,79,56,100,64,8,64,72.0476,Oui,bien
GMC0001132,2022-06-24,Aka Kouamé,Côte d'ivoire,40.99,6,41,39,27,81,40.99,39.21,41,39,27,6,62,6,33.241400000000006,Non,refusée
GMC0001133,2022-06-24,Ouegnin Yayra,Bénin,96.81,36,97,25,36,61,96.81,24.66,97,25,36,36,48,36,52.4422,Oui,passable
GMC0001134,2022-06-24,Kanwé Kossi,Bénin,39.21,66,39,58,82,22,39.21,57.75,39,58,82,66,46,66,56.1354,Oui,passable
GMC0001135,2022-06-22,Sylla Cheick,Côte d'ivoire,85.05,56,85,97,28,56,85.05,96.95,85,97,28,56,17,56,70.979,Oui,bien
GMC0001136,2022-06-24,Chelli Mohamed,Tunisie,81.02,17,81,32,45,85,81.02,32.45,81,32,45,17,30,17,47.9158,Non,refusée
GMC0001137,2022-06-24,N'Dri Yao,Côte d'ivoire,76.73,87,77,1,47,29,76.73,1.0,77,1,47,87,99,87,51.489200000000004,Oui,passable
GMC0001138,2022-06-20,Zanou Akouvi,Bénin,22.75,16,23,55,45,50,22.75,55.01,23,55,45,16,35,16,35.3818,Non,refusée
GMC0001139,2022-06-23,Bamba Mamadou,Côte d'ivoire,51.29,57,51,47,81,54,51.29,46.52,51,47,81,57,85,57,56.739200000000004,Oui,passable
GMC0001140,2022-06-24,Sylla Ibrahima,Sénégal,27.74,64,28,49,7,17,27.74,49.07,28,49,7,64,37,64,37.493199999999995,Non,refusée
GMC0001141,2022-06-22,Fall Aminata,Sénégal,74.99,75,75,51,30,66,74.99,51.33,75,51,30,75,29,75,59.9,Oui,passable
GMC0001142,2022-06-24,Ben Hafsia Moncef,Tunisie,69.47,99,69,66,37,67,69.47,66.1,69,66,37,99,47,99,68.69279999999999,Oui,assez bien
GMC0001143,2022-06-20,Foe Mvondo,Cameroun,19.0,82,19,25,17,26,19.0,24.69,19,25,17,82,74,82,34.397200000000005,Non,refusée
GMC0001144,2022-06-23,Samba Babacar,Sénégal,30.59,8,31,100,51,87,30.59,100.0,31,100,51,8,13,8,50.75059999999999,Oui,passable
GMC0001145,2022-06-22,Agossa Têko,Bénin,27.33,91,27,86,31,33,27.33,86.01,27,86,31,91,57,91,57.938,Oui,passable
GMC0001146,2022-06-23,Monastiri Mohamed,Tunisie,60.81,38,61,23,44,37,60.81,22.69,61,23,44,38,71,38,42.2666,Non,refusée
GMC0001147,2022-06-23,Diarra Mamadou,Côte d'ivoire,39.56,53,40,25,18,75,39.56,25.1,40,25,18,53,28,53,36.03939999999999,Non,refusée
GMC0001148,2022-06-24,Sow Cheikh,Sénégal,49.36,81,49,72,57,75,49.36,71.7,49,72,57,81,35,81,63.9874,Oui,assez bien
GMC0001149,2022-06-23,Pazan Sègbè,Bénin,31.56,11,32,44,43,15,31.56,43.73,32,44,43,11,49,11,32.507799999999996,Non,refusée
GMC0001150,2022-06-21,Eloui Mohamed,Tunisie,66.27,96,66,69,73,94,66.27,69.22,66,69,73,96,82,96,75.5514,Oui,bien
GMC0001151,2022-06-23,El Ouerghi Mohamed,Tunisie,61.46,98,61,34,97,41,61.46,34.04,61,34,97,98,69,98,66.12559999999999,Oui,assez bien
GMC0001152,2022-06-24,Doumbé Tchakounté,Cameroun,64.2,79,64,45,78,93,64.2,45.18,64,45,78,79,43,79,64.78139999999999,Oui,assez bien
GMC0001153,2022-06-21,Ben Miled Mohamed,Tunisie,22.23,66,22,58,36,94,22.23,58.47,22,58,36,66,53,66,46.7558,Non,refusée
GMC0001154,2022-06-21,Dabo Awa,Sénégal,39.14,24,39,1,56,1,39.14,1.0,39,1,56,24,11,24,26.0436,Non,refusée
GMC0001155,2022-06-21,Dambé Moukandjo,Cameroun,70.88,41,71,40,68,79,70.88,40.43,71,40,68,41,56,41,55.918600000000005,Oui,passable
GMC0001156,2022-06-23,Ben Larbi Mohamed,Tunisie,2.29,11,2,71,8,68,2.29,71.31,2,71,8,11,40,11,27.556400000000004,Non,refusée
GMC0001157,2022-06-24,Djokouehi Yawo,Bénin,61.19,3,61,44,65,37,61.19,44.33,61,44,65,3,97,3,45.096000000000004,Non,refusée
GMC0001158,2022-06-23,Sarr Mariama,Sénégal,36.08,46,36,7,1,32,36.08,6.53,36,7,1,46,44,46,24.2996,Non,refusée
GMC0001159,2022-06-20,Bouhlel Mohamed,Tunisie,57.39,15,57,51,15,66,57.39,51.4,57,51,15,15,36,15,40.2416,Non,refusée
GMC0001160,2022-06-23,Chahed Youssef,Tunisie,1.0,74,1,5,59,60,1.0,4.57,1,5,59,74,56,74,29.4996,Non,refusée
GMC0001161,2022-06-23,Faye Fatou,Sénégal,71.99,42,72,46,29,39,71.99,46.19,72,46,29,42,55,42,50.2358,Oui,passable
GMC0001162,2022-06-22,Ouattara Amadou,Côte d'ivoire,57.48,79,57,68,68,25,57.48,68.1,57,68,68,79,85,79,65.6742,Oui,assez bien
GMC0001163,2022-06-24,Agbodjogbe Têko,Bénin,46.77,19,47,79,49,29,46.77,79.38,47,79,49,19,87,19,50.7772,Oui,passable
GMC0001164,2022-06-24,Diakité Adama,Côte d'ivoire,50.95,82,51,52,37,82,50.95,52.03,51,52,37,82,51,82,56.5574,Oui,passable
GMC0001165,2022-06-24,Keita Modibo,Côte d'ivoire,67.14,16,67,64,54,14,67.14,63.65,67,64,54,16,24,16,50.9076,Oui,passable
GMC0001166,2022-06-24,Tchamda Zock,Cameroun,58.7,9,59,58,40,24,58.7,57.57,59,58,40,9,70,9,44.4326,Non,refusée
GMC0001167,2022-06-20,Coulibaly Mamadou,Côte d'ivoire,29.15,81,29,57,13,99,29.15,57.03,29,57,13,81,86,81,48.7244,Non,refusée
GMC0001168,2022-06-21,Ekwalla N'Gog,Cameroun,72.13,72,72,64,22,11,72.13,63.88,72,64,22,72,22,72,58.4006,Oui,passable
GMC0001169,2022-06-23,Anagonou Sègbè,Bénin,23.3,62,23,82,45,41,23.3,82.2,23,82,45,62,71,62,52.64,Oui,passable
GMC0001170,2022-06-20,Mizouri Monia,Tunisie,50.54,51,51,85,85,2,50.54,85.26,51,85,85,51,40,51,63.7874,Oui,assez bien
GMC0001171,2022-06-21,Fayala Mohamed,Tunisie,89.29,28,89,23,55,48,89.29,22.56,89,23,55,28,19,28,49.873400000000004,Non,refusée
GMC0001172,2022-06-20,Ben Zoheir Mohamed,Tunisie,72.1,12,72,68,100,43,72.1,67.67,72,68,100,12,82,12,62.3996,Oui,assez bien
GMC0001173,2022-06-24,Diouf Mamadou,Sénégal,45.8,11,46,88,88,42,45.8,87.94,46,88,88,11,39,11,57.158199999999994,Oui,passable
GMC0001174,2022-06-22,Akpo Adjoavi,Bénin,31.5,94,32,57,42,67,31.5,56.84,32,57,42,94,21,94,54.1912,Oui,passable
GMC0001175,2022-06-23,Owona Chedjou,Cameroun,84.84,85,85,34,76,45,84.84,33.61,85,34,76,85,51,85,67.0314,Oui,assez bien
GMC0001176,2022-06-22,Ben Zoheir Mohamed,Tunisie,51.53,28,52,43,60,58,51.53,43.2,52,43,60,28,54,28,46.218199999999996,Non,refusée
GMC0001177,2022-06-22,Aboh Kossi,Bénin,48.4,3,48,59,8,48,48.4,59.11,48,59,8,3,91,3,36.607800000000005,Non,refusée
GMC0001178,2022-06-24,Mbia Abanda,Cameroun,26.7,78,27,27,19,73,26.7,26.91,27,27,19,78,62,78,38.4888,Non,refusée
GMC0001179,2022-06-24,Diallo Astou,Sénégal,82.3,65,82,88,34,52,82.3,88.46,82,88,34,65,73,65,71.3638,Oui,bien
GMC0001180,2022-06-23,Ben Youssef Mohamed,Tunisie,100.0,82,100,64,44,61,100.0,63.8,100,64,44,82,30,82,74.46600000000001,Oui,bien
GMC0001181,2022-06-21,Ablamba Akouvi,Bénin,58.62,15,59,70,42,51,58.62,69.66,59,70,42,15,48,15,49.9546,Non,refusée
GMC0001182,2022-06-22,Ben Hafsia Moncef,Tunisie,18.63,53,19,66,14,43,18.63,66.08,19,66,14,53,93,53,40.6076,Non,refusée
GMC0001183,2022-06-22,Koumagnon Gbènè,Bénin,100.0,58,100,66,71,43,100.0,66.09,100,66,71,58,90,58,75.0252,Oui,bien
GMC0001184,2022-06-20,Nyom Foe,Cameroun,66.72,94,67,52,35,76,66.72,52.45,67,52,35,94,32,94,62.830799999999996,Oui,assez bien
GMC0001185,2022-06-20,Sèdjo Akouvi,Bénin,55.82,77,56,82,55,12,55.82,81.62,56,82,55,77,86,77,66.1814,Oui,assez bien
GMC0001186,2022-06-23,Dhahri Mohamed,Tunisie,38.41,15,38,2,27,51,38.41,1.76,38,2,27,15,91,15,23.193199999999997,Non,refusée
GMC0001187,2022-06-24,Aka Kouamé,Côte d'ivoire,45.35,18,45,1,40,62,45.35,1.0,45,1,40,18,44,18,27.206999999999997,Non,refusée
GMC0001188,2022-06-23,Diallo Cheick,Côte d'ivoire,44.1,43,44,37,58,18,44.1,37.13,44,37,58,43,34,43,42.907399999999996,Non,refusée
GMC0001189,2022-06-23,Foe Mvondo,Cameroun,44.11,58,44,76,26,56,44.11,76.19,44,76,26,58,95,58,54.46860000000001,Oui,passable
GMC0001190,2022-06-22,Ngo'o Zoua,Cameroun,87.29,42,87,48,51,54,87.29,48.29,87,48,51,42,26,42,58.885799999999996,Oui,passable
GMC0001191,2022-06-20,Dohou Akouvi,Bénin,25.1,27,25,48,33,39,25.1,47.89,25,48,33,27,19,27,33.5922,Non,refusée
GMC0001192,2022-06-24,Faye Aminata,Sénégal,14.02,62,14,71,67,94,14.02,70.93,14,71,67,62,51,62,52.0392,Oui,passable
GMC0001193,2022-06-22,Seck Ndèye,Sénégal,33.24,82,33,76,23,60,33.24,75.78,33,76,23,82,23,82,54.218,Oui,passable
GMC0001194,2022-06-22,Badiane Aïssatou,Sénégal,63.81,60,64,42,50,63,63.81,41.61,64,42,50,60,14,60,53.7622,Oui,passable
GMC0001195,2022-06-23,Ndao Aminata,Sénégal,50.07,61,50,39,54,33,50.07,38.65,50,39,54,61,82,61,49.762800000000006,Non,refusée
GMC0001196,2022-06-23,Zolou Akouvi,Bénin,21.62,40,22,72,59,58,21.62,72.24,22,72,59,40,2,40,46.566,Non,refusée
GMC0001197,2022-06-22,Ben Younes Mohamed,Tunisie,51.51,3,52,28,55,1,51.51,27.52,52,28,55,3,44,3,33.656000000000006,Non,refusée
GMC0001198,2022-06-23,Ben Halima Mohamed,Tunisie,1.0,59,1,46,5,65,1.0,46.31,1,46,5,59,18,59,28.823800000000002,Non,refusée
GMC0001199,2022-06-20,Tokpanou Kossi,Bénin,1.0,9,1,71,51,3,1.0,70.51,1,71,51,9,35,9,30.9298,Non,refusée
GMC0001200,2022-06-23,Sylla Mohamed,Côte d'ivoire,47.21,12,47,43,30,47,47.21,42.87,47,43,30,12,2,12,35.291,Non,refusée
GMC0001201,2022-06-22,Kpadonou Yayra,Bénin,38.03,59,38,36,83,91,38.03,36.5,38,36,83,59,87,59,52.0432,Oui,passable
GMC0001202,2022-06-22,Nkoulou Mvondo,Cameroun,39.53,5,40,79,36,21,39.53,78.89,40,79,36,5,79,5,43.2304,Non,refusée
GMC0001203,2022-06-24,Cakpo Yayra,Bénin,5.43,84,5,36,25,49,5.43,36.09,5,36,25,84,52,84,35.5314,Non,refusée
GMC0001204,2022-06-21,Ben Mohamed Mohamed,Tunisie,100.0,67,100,39,94,52,100.0,39.02,100,39,94,67,12,67,71.7486,Oui,bien
GMC0001205,2022-06-21,Ondoa Ngandjui,Cameroun,66.31,9,66,61,59,39,66.31,60.7,66,61,59,9,45,9,50.6084,Oui,passable
GMC0001206,2022-06-22,Ndao Moussa,Sénégal,28.55,14,29,100,53,60,28.55,100.0,29,100,53,14,72,14,51.771,Oui,passable
GMC0001207,2022-06-24,Mbodji Mamadou,Sénégal,96.86,53,97,45,58,55,96.86,45.19,97,45,58,53,69,53,65.20859999999999,Oui,assez bien
GMC0001208,2022-06-23,Ngo'o Tchuisseu,Cameroun,89.82,40,90,50,54,100,89.82,50.33,90,50,54,40,69,40,63.06119999999999,Oui,assez bien
GMC0001209,2022-06-23,Nguema Bedimo,Cameroun,100.0,8,100,17,53,71,100.0,16.97,100,17,53,8,53,8,48.7456,Non,refusée
GMC0001210,2022-06-23,Kallel Mohamed,Tunisie,19.75,78,20,66,62,70,19.75,65.55,20,66,62,78,62,78,54.047,Oui,passable
GMC0001211,2022-06-22,Keita Cheick,Côte d'ivoire,86.45,65,86,53,20,77,86.45,53.16,86,53,20,65,37,65,60.8008,Oui,assez bien
GMC0001212,2022-06-22,Agboyibor Komi,Bénin,45.98,94,46,62,4,68,45.98,62.15,46,62,4,94,76,94,54.9432,Oui,passable
GMC0001213,2022-06-22,Nyambele Tchakounté,Cameroun,55.03,27,55,51,43,26,55.03,50.89,55,51,43,27,56,27,45.242399999999996,Non,refusée
GMC0001214,2022-06-24,Mizouri Monia,Tunisie,59.65,5,60,45,30,39,59.65,44.91,60,45,30,5,67,5,39.2488,Non,refusée
GMC0001215,2022-06-23,Drame Ndongo,Sénégal,59.55,7,60,70,39,93,59.55,69.92,60,70,39,7,52,7,49.9376,Non,refusée
GMC0001216,2022-06-22,Brahmi Mohamed,Tunisie,33.7,22,34,10,1,54,33.7,10.04,34,10,1,22,89,22,21.483199999999997,Non,refusée
GMC0001217,2022-06-20,Konan Kouassi,Côte d'ivoire,12.81,79,13,25,39,51,12.81,25.38,13,25,39,79,67,79,36.4028,Non,refusée
GMC0001218,2022-06-23,Sossa Komi,Bénin,87.92,38,88,9,29,50,87.92,9.32,88,9,29,38,97,38,45.1524,Non,refusée
GMC0001219,2022-06-24,Sane Mame,Sénégal,44.27,78,44,14,48,66,44.27,13.54,44,14,48,78,17,78,43.458999999999996,Non,refusée
GMC0001220,2022-06-23,Agossa Têko,Bénin,54.1,78,54,60,48,49,54.1,60.4,54,60,48,78,48,78,59.324,Oui,passable
GMC0001221,2022-06-23,Dabo Sokhna,Sénégal,87.41,93,87,16,1,91,87.41,15.71,87,16,1,93,25,93,53.60719999999999,Oui,passable
GMC0001222,2022-06-22,Ngo'o Zoua,Cameroun,35.02,99,35,1,75,24,35.02,1.0,35,1,75,99,40,99,44.4418,Non,refusée
GMC0001223,2022-06-23,Tchoutchoui Owona,Cameroun,31.0,97,31,45,30,51,31.0,45.07,31,45,30,97,19,97,48.622600000000006,Non,refusée
GMC0001224,2022-06-24,Anagonou Sègbè,Bénin,48.24,96,48,100,44,80,48.24,100.0,48,100,44,96,22,96,72.4096,Oui,bien
GMC0001225,2022-06-21,Toukam Mabouka,Cameroun,46.39,63,46,12,29,42,46.39,11.8,46,12,29,63,27,63,36.721599999999995,Non,refusée
GMC0001226,2022-06-24,Tchokoua Emana,Cameroun,54.83,77,55,42,77,52,54.83,41.67,55,42,77,77,12,77,58.326800000000006,Oui,passable
GMC0001227,2022-06-20,Doumbe Biya,Cameroun,49.91,11,50,19,89,1,49.91,19.3,50,19,89,11,23,11,37.282399999999996,Non,refusée
GMC0001228,2022-06-24,Sene Amadou,Sénégal,69.12,64,69,1,6,24,69.12,1.0,69,1,6,64,87,64,37.5208,Non,refusée
GMC0001229,2022-06-23,Sylla Ndèye,Sénégal,24.29,25,24,88,26,84,24.29,88.48,24,88,26,25,95,25,46.364,Non,refusée
GMC0001230,2022-06-21,Ben Mansour Mohamed,Tunisie,39.39,63,39,36,58,17,39.39,36.27,39,36,58,63,50,63,45.4792,Non,refusée
GMC0001231,2022-06-21,Cissé Lamine,Sénégal,69.07,30,69,62,18,32,69.07,62.25,69,62,18,30,58,30,49.4398,Non,refusée
GMC0001232,2022-06-20,Todjro Amavi,Bénin,62.88,63,63,71,38,35,62.88,71.18,63,71,38,63,67,63,60.2606,Oui,assez bien
GMC0001233,2022-06-23,Agossa Têko,Bénin,100.0,84,100,81,57,47,100.0,80.56,100,81,57,84,52,84,81.5688,Oui,très bien
GMC0001234,2022-06-21,Migan Komi,Bénin,23.41,22,23,100,59,87,23.41,100.0,23,100,59,22,1,22,52.3194,Oui,passable
GMC0001235,2022-06-21,Yèkpè Akouvi,Bénin,54.59,56,55,60,60,42,54.59,60.48,55,60,60,56,88,56,57.577000000000005,Oui,passable
GMC0001236,2022-06-24,Ouattara Adama,Côte d'ivoire,42.49,46,42,91,53,69,42.49,90.51,42,91,53,46,76,46,60.1154,Oui,assez bien
GMC0001237,2022-06-24,Nyemb Tchakounté,Cameroun,28.67,73,29,1,79,36,28.67,1.0,29,1,79,73,7,73,37.826800000000006,Non,refusée
GMC0001238,2022-06-21,Gervinho Song,Cameroun,78.01,44,78,68,51,72,78.01,67.83,78,68,51,44,71,44,63.7318,Oui,assez bien
GMC0001239,2022-06-23,Mboma Song,Cameroun,53.01,37,53,9,73,26,53.01,8.85,53,9,73,37,17,37,38.906400000000005,Non,refusée
GMC0001240,2022-06-23,Diatta Oumar,Sénégal,80.06,88,80,37,78,99,80.06,37.42,80,37,78,88,46,88,69.45,Oui,assez bien
GMC0001241,2022-06-24,Diarra Mamadou,Côte d'ivoire,39.75,23,40,43,20,88,39.75,42.73,40,43,20,23,79,23,36.9064,Non,refusée
GMC0001242,2022-06-20,Niang Ousmane,Sénégal,60.85,80,61,50,53,44,60.85,50.42,61,50,53,80,8,80,58.7926,Oui,passable
GMC0001243,2022-06-24,Tiemoko Cisse,Côte d'ivoire,64.93,40,65,63,29,41,64.93,63.17,65,63,29,40,81,40,53.083800000000004,Oui,passable
GMC0001244,2022-06-22,Tchabi Kossi,Bénin,9.71,14,10,6,39,25,9.71,5.69,10,6,39,14,65,14,15.968600000000002,Non,refusée
GMC0001245,2022-06-24,Danhounsou Foli,Bénin,39.86,8,40,44,1,52,39.86,44.01,40,44,1,8,28,8,28.7092,Non,refusée
GMC0001246,2022-06-24,Diallo Alpha,Côte d'ivoire,59.63,99,60,43,46,31,59.63,43.33,60,43,46,99,79,99,60.09360000000001,Oui,assez bien
GMC0001247,2022-06-24,Pazan Sègbè,Bénin,1.0,56,1,78,60,100,1.0,77.95,1,78,60,56,81,56,48.611999999999995,Non,refusée
GMC0001248,2022-06-22,Houngbadji Komi,Bénin,27.19,55,27,54,79,95,27.19,54.37,27,54,79,55,68,55,52.1312,Oui,passable
GMC0001249,2022-06-24,Camara Moussa,Sénégal,17.02,11,17,94,77,34,17.02,94.39,17,94,77,11,57,11,48.485,Non,refusée
GMC0001250,2022-06-22,Ben Hassine Hichem,Tunisie,51.26,65,51,29,52,26,51.26,28.98,51,29,52,65,17,65,46.21979999999999,Non,refusée
GMC0001251,2022-06-24,Kpinakin Akouvi,Bénin,100.0,94,100,31,46,37,100.0,31.0,100,31,46,94,51,94,67.434,Oui,assez bien
GMC0001252,2022-06-23,Onguene Ngando,Cameroun,64.45,35,64,40,21,10,64.45,39.79,64,40,21,35,37,35,41.9812,Non,refusée
GMC0001253,2022-06-22,Douala Chedjou,Cameroun,21.83,87,22,44,51,62,21.83,44.26,22,44,51,87,53,87,48.104,Non,refusée
GMC0001254,2022-06-22,Slim Rached,Tunisie,45.62,6,46,66,31,87,45.62,66.2,46,66,31,6,89,6,43.66879999999999,Non,refusée
GMC0001255,2022-06-22,Jebali Hamadi,Tunisie,47.76,15,48,31,11,97,47.76,31.02,48,31,11,15,49,15,32.683,Non,refusée
GMC0001256,2022-06-20,Pongolle Siani,Cameroun,62.55,27,63,65,66,66,62.55,65.34,63,65,66,27,56,27,56.8112,Oui,passable
GMC0001257,2022-06-23,Yèkpè Gbènè,Bénin,58.94,1,59,31,91,65,58.94,31.28,59,31,91,1,40,1,44.555,Non,refusée
GMC0001258,2022-06-22,Kouma Koffi,Bénin,28.08,35,28,45,46,52,28.08,45.34,28,45,46,35,7,35,37.653400000000005,Non,refusée
GMC0001259,2022-06-23,Coulibaly Souleymane,Côte d'ivoire,12.0,4,12,40,20,91,12.0,40.3,12,40,20,4,9,4,22.648000000000003,Non,refusée
GMC0001260,2022-06-21,Tchetche Nyom,Cameroun,63.62,37,64,61,69,82,63.62,60.78,64,61,69,37,15,37,58.2662,Oui,passable
GMC0001261,2022-06-24,Diop Ndongo,Sénégal,72.31,9,72,35,64,49,72.31,35.14,72,35,64,9,54,9,46.5436,Non,refusée
GMC0001262,2022-06-23,Chebbi Ahmed,Tunisie,34.46,63,34,39,37,41,34.46,38.76,34,39,37,63,21,63,41.8082,Non,refusée
GMC0001263,2022-06-20,Kane Cheikh,Sénégal,48.03,44,48,68,52,81,48.03,68.22,48,68,52,44,23,44,54.3258,Oui,passable
GMC0001264,2022-06-23,Foe Mvondo,Cameroun,46.06,18,46,31,42,100,46.06,31.31,46,31,42,18,73,18,38.3112,Non,refusée
GMC0001265,2022-06-20,Agboyibor Komi,Bénin,54.75,9,55,24,5,34,54.75,23.54,55,24,5,9,15,9,27.4172,Non,refusée
GMC0001266,2022-06-21,Traoré Mamadou,Côte d'ivoire,70.48,2,70,17,34,45,70.48,16.59,70,17,34,2,48,2,34.3964,Non,refusée
GMC0001267,2022-06-22,Avlessi Komi,Bénin,33.16,44,33,51,24,21,33.16,50.6,33,51,24,44,21,44,38.114399999999996,Non,refusée
GMC0001268,2022-06-20,Atangana Tchuisseu,Cameroun,79.55,78,80,84,33,83,79.55,84.4,80,84,33,78,98,78,73.727,Oui,bien
GMC0001269,2022-06-21,Kallel Mohamed,Tunisie,12.22,94,12,17,71,19,12.22,17.4,12,17,71,94,40,94,40.2368,Non,refusée
GMC0001270,2022-06-24,Monthe Foli,Bénin,14.05,93,14,77,47,53,14.05,77.02,14,77,47,93,19,93,54.4816,Oui,passable
GMC0001271,2022-06-22,Ganda Têko,Bénin,92.69,35,93,6,27,58,92.69,5.98,93,6,27,35,63,35,44.47,Non,refusée
GMC0001272,2022-06-21,Kana Têko,Bénin,34.73,89,35,64,82,70,34.73,64.17,35,64,82,89,40,89,63.004799999999996,Oui,assez bien
GMC0001273,2022-06-20,Fofana Mahamadou,Côte d'ivoire,32.71,78,33,83,19,46,32.71,83.2,33,83,19,78,5,78,53.7734,Oui,passable
GMC0001274,2022-06-22,Kong Ndong,Cameroun,36.27,86,36,59,80,15,36.27,59.17,36,59,80,86,3,86,58.117399999999996,Oui,passable
GMC0001275,2022-06-22,Fall Aminata,Sénégal,67.67,10,68,25,1,87,67.67,25.28,68,25,1,10,26,10,33.5462,Non,refusée
GMC0001276,2022-06-24,Coulibaly Cheick,Côte d'ivoire,27.68,4,28,18,78,40,27.68,18.45,28,18,78,4,56,4,29.4352,Non,refusée
GMC0001277,2022-06-24,Bouhlel Mohamed,Tunisie,80.23,17,80,42,40,67,80.23,41.96,80,42,40,17,17,17,48.626000000000005,Non,refusée
GMC0001278,2022-06-20,Akpo Adjoavi,Bénin,63.49,97,63,41,63,6,63.49,40.79,63,41,63,97,30,97,60.848800000000004,Oui,assez bien
GMC0001279,2022-06-23,Traoré Adama,Côte d'ivoire,38.14,83,38,38,42,6,38.14,38.38,38,38,42,83,18,83,46.093,Non,refusée
GMC0001280,2022-06-23,Diarra Mamadou,Côte d'ivoire,59.55,27,60,64,68,32,59.55,64.19,60,64,68,27,33,27,54.1192,Oui,passable
GMC0001281,2022-06-24,Keita Cheick,Côte d'ivoire,44.72,36,45,31,25,54,44.72,30.77,45,31,25,36,70,36,36.9184,Non,refusée
GMC0001282,2022-06-21,Diarra Lassana,Côte d'ivoire,41.05,18,41,66,39,49,41.05,66.46,41,66,39,18,65,18,43.9418,Non,refusée
